age,iso_res_C,iso_res_S,res_C,res_S,time,temperature,tempC,SAT_tropical,SAT_equator,P,O,A,S,G,C,PYR,GYP,N,OSr,SSr,d13c_A,delta_mccb,d34s_S,delta_G,delta_C,delta_PYR,delta_GYP,delta_OSr,DEGASS,W,EVO,CPLAND,Bforcing,BAS_AREA,GRAN_AREA,CO2(PPM),RCO2,O2,RO2,mrO2,VEG,ANOX,iceline,mocb,locb,mccb,mpsb,mgsb,silw,carbw,oxidw,basw,granw,phosw,psea,nfix,denit,pyrw,gypw,ocdeg,ccdeg,pyrdeg,gypdeg,sfw,Sr_granw,Sr_basw,Sr_sedw,Sr_mantle,dSSr,relativenewp,erosion_tot,time_myr
221.76,-3.01E+22,2.99E+21,6E+21,4.18E+20,221763056.5,289.87,16.87,25.43,27.49,2.86E+15,3.77E+19,8.68E+18,2.82E+19,1.07E+21,4.92E+21,1.91E+20,1.98E+20,4.05E+16,1.2E+17,4.44E+18,1.6,1.6,15.47,-30.19,0.46,-6.22,18.86,0.71,1.43,1,1,1,0.75,1.22,1.35,2066.85,7.38,21.38,1.02,0.21,1.55,0,59.68,2.17168E+12,3.54632E+12,1.74481E+13,4.21237E+11,1.42346E+12,9.1644E+12,8.2837E+12,2.9991E+12,2.55023E+12,6.61417E+12,38842898453,35298000602,6.18685E+12,6.12843E+12,7.70518E+11,1.02737E+12,1.52758E+12,1.2625E+13,0,0,2.79593E+12,8388704718,3234441090,15639186706,10411814334,0.71,0.93,5962801268,-221.76
220.76,-3.01E+22,2.99E+21,6E+21,4.18E+20,220763056.5,289.94,16.94,25.49,27.55,2.86E+15,3.76E+19,8.72E+18,2.82E+19,1.07E+21,4.92E+21,1.91E+20,1.99E+20,4.05E+16,1.2E+17,4.44E+18,1.62,1.62,15.41,-30.18,0.46,-6.23,18.84,0.71,1.43,1,1,1,0.75,1.21,1.34,2090.09,7.46,21.34,1.02,0.21,1.57,0,59.86,2.17097E+12,3.57917E+12,1.74703E+13,4.21255E+11,1.42421E+12,9.15733E+12,8.31301E+12,3.01019E+12,2.55405E+12,6.60329E+12,38849676319,35271941682,6.23337E+12,6.17575E+12,7.71831E+11,1.03305E+12,1.53371E+12,1.26598E+13,0,0,2.81708E+12,8374898152,3239276737,15695641957,10441918693,0.71,0.93,5827654693,-220.76
219.76,-3.01E+22,2.99E+21,6E+21,4.18E+20,219763056.5,290.07,17.07,25.59,27.64,2.86E+15,3.75E+19,8.78E+18,2.81E+19,1.07E+21,4.92E+21,1.91E+20,1.99E+20,4.05E+16,1.2E+17,4.44E+18,1.63,1.63,15.34,-30.17,0.47,-6.24,18.82,0.71,1.43,1,1,1,0.75,1.21,1.33,2116.08,7.56,21.31,1.01,0.21,1.58,0,60.35,2.16912E+12,3.6586E+12,1.76857E+13,4.21036E+11,1.42119E+12,9.26976E+12,8.41593E+12,3.04836E+12,2.59129E+12,6.67847E+12,39328224514,35671087635,6.27116E+12,6.21241E+12,7.7995E+11,1.04789E+12,1.54001E+12,1.26956E+13,0,0,2.84695E+12,8470256310,3286516860,15890879484,10472961067,0.71,0.93,5786487671,-219.76
219.1,-3.01E+22,2.99E+21,6E+21,4.18E+20,219100287.3,290.12,17.12,25.62,27.66,2.88E+15,3.75E+19,8.74E+18,2.81E+19,1.07E+21,4.92E+21,1.9E+20,1.99E+20,4.08E+16,1.2E+17,4.44E+18,1.66,1.66,15.3,-30.16,0.47,-6.25,18.8,0.71,1.44,1,1,1,0.75,1.2,1.33,2096.29,7.49,21.29,1.01,0.21,1.59,0,61.34,2.19639E+12,3.74151E+12,1.80318E+13,4.26477E+11,1.41138E+12,9.45408E+12,8.57768E+12,3.1083E+12,2.64663E+12,6.80746E+12,40105545932,36365536910,6.3962E+12,6.34901E+12,7.9396E+11,1.06934E+12,1.54426E+12,1.27198E+13,0,0,2.86214E+12,8633846092,3356697405,16197209675,10493814407,0.71,0.94,5882074223,-219.1
219.43,-3.01E+22,2.99E+21,6E+21,4.18E+20,219431671.9,290.07,17.07,25.58,27.63,2.87E+15,3.75E+19,8.74E+18,2.81E+19,1.07E+21,4.92E+21,1.91E+20,1.99E+20,4.07E+16,1.2E+17,4.44E+18,1.65,1.65,15.32,-30.16,0.47,-6.25,18.81,0.71,1.44,1,1,1,0.75,1.21,1.33,2098.37,7.49,21.3,1.01,0.21,1.58,0,60.85,2.18839E+12,3.6857E+12,1.78161E+13,4.2486E+11,1.41636E+12,9.33288E+12,8.48323E+12,3.07347E+12,2.61081E+12,6.72207E+12,39606758004,35922532448,6.35431E+12,6.30345E+12,7.85702E+11,1.05691E+12,1.54214E+12,1.27078E+13,0,0,2.85044E+12,8525549263,3311274614,16018501448,10483387737,0.71,0.94,5819546011,-219.43
218.77,-3.01E+22,2.99E+21,6E+21,4.18E+20,218768902.7,290,17,25.51,27.56,2.9E+15,3.75E+19,8.61E+18,2.81E+19,1.07E+21,4.92E+21,1.9E+20,2E+20,4.11E+16,1.2E+17,4.44E+18,1.69,1.69,15.29,-30.16,0.47,-6.25,18.79,0.71,1.44,1,1,1,0.75,1.2,1.33,2035.49,7.27,21.29,1.01,0.21,1.58,0,61.84,2.2334E+12,3.68607E+12,1.79198E+13,4.33841E+11,1.4075E+12,9.35375E+12,8.56608E+12,3.10555E+12,2.61819E+12,6.73556E+12,39762025287,36077426492,6.57503E+12,6.51131E+12,7.92384E+11,1.06845E+12,1.54643E+12,1.27322E+13,0,0,2.84344E+12,8542660317,3320635138,16176310956,10504261978,0.71,0.95,5826796831,-218.77
218.44,-3.01E+22,2.99E+21,6E+21,4.18E+20,218437518.2,289.98,16.98,25.48,27.53,2.9E+15,3.75E+19,8.55E+18,2.81E+19,1.08E+21,4.92E+21,1.9E+20,2E+20,4.11E+16,1.2E+17,4.44E+18,1.68,1.68,15.27,-30.15,0.47,-6.26,18.78,0.71,1.44,1,1,1,0.75,1.2,1.33,2008.33,7.17,21.29,1.01,0.21,1.57,0,62.34,2.23484E+12,3.69883E+12,1.8009E+13,4.34395E+11,1.40337E+12,9.38901E+12,8.62E+12,3.12586E+12,2.62674E+12,6.76227E+12,39934536213,36237189221,6.5876E+12,6.52658E+12,7.96871E+11,1.07577E+12,1.54857E+12,1.27444E+13,0,0,2.84236E+12,8576540152,3331470000,16278806198,10514718618,0.71,0.95,5830771499,-218.44
217.95,-3.01E+22,2.99E+21,6E+21,4.18E+20,217951569.5,289.93,16.93,25.43,27.48,2.91E+15,3.75E+19,8.46E+18,2.82E+19,1.08E+21,4.92E+21,1.9E+20,2E+20,4.13E+16,1.2E+17,4.44E+18,1.67,1.67,15.24,-30.15,0.48,-6.26,18.77,0.71,1.44,1,1,1,0.75,1.2,1.32,1964.21,7.02,21.28,1.01,0.21,1.57,0,63.07,2.24956E+12,3.71306E+12,1.81262E+13,4.37821E+11,1.39774E+12,9.43117E+12,8.69506E+12,3.15407E+12,2.63655E+12,6.79461E+12,40151680374,36440105048,6.66881E+12,6.61032E+12,8.03063E+11,1.08598E+12,1.55171E+12,1.27624E+13,0,0,2.83878E+12,8617559472,3343919293,16421637172,10530037753,0.71,0.95,5846514014,-217.95
217.47,-3.01E+22,2.99E+21,6E+21,4.18E+20,217465620.8,289.88,16.88,25.38,27.43,2.93E+15,3.75E+19,8.36E+18,2.82E+19,1.08E+21,4.92E+21,1.9E+20,2E+20,4.14E+16,1.2E+17,4.44E+18,1.66,1.66,15.21,-30.14,0.48,-6.27,18.76,0.71,1.44,1,1,1,0.75,1.2,1.32,1918.74,6.85,21.26,1.01,0.21,1.57,0,63.79,2.26568E+12,3.7285E+12,1.82457E+13,4.41731E+11,1.3926E+12,9.47384E+12,8.77187E+12,3.18267E+12,2.64629E+12,6.82755E+12,40372129979,36645119345,6.76858E+12,6.70732E+12,8.09398E+11,1.09638E+12,1.55483E+12,1.27802E+13,0,0,2.83476E+12,8659337548,3356265593,16567825735,10545224240,0.71,0.95,5876567417,-217.47
216.98,-3.01E+22,2.99E+21,6E+21,4.18E+20,216979672.1,289.83,16.83,25.32,27.37,2.93E+15,3.74E+19,8.25E+18,2.82E+19,1.08E+21,4.91E+21,1.9E+20,2E+20,4.15E+16,1.2E+17,4.44E+18,1.65,1.65,15.18,-30.14,0.48,-6.28,18.75,0.71,1.45,1,1,1,0.75,1.19,1.32,1871.16,6.68,21.25,1.01,0.21,1.57,0,64.52,2.27896E+12,3.74261E+12,1.83597E+13,4.45291E+11,1.38793E+12,9.51203E+12,8.84769E+12,3.21072E+12,2.65474E+12,6.85728E+12,40576537860,36835424310,6.85737E+12,6.79694E+12,8.15622E+11,1.10664E+12,1.55795E+12,1.2798E+13,0,0,2.82996E+12,8697042117,3366991736,16712245368,10560397811,0.71,0.95,5901127418,-216.98
216.49,-3.01E+22,2.99E+21,6E+21,4.18E+20,216493723.4,289.78,16.78,25.26,27.31,2.94E+15,3.74E+19,8.15E+18,2.83E+19,1.08E+21,4.91E+21,1.89E+20,2E+20,4.16E+16,1.2E+17,4.44E+18,1.65,1.65,15.16,-30.14,0.48,-6.28,18.73,0.71,1.45,1,1,1,0.75,1.19,1.32,1822.34,6.51,21.23,1.01,0.21,1.57,0,65.25,2.29137E+12,3.75675E+12,1.84721E+13,4.48886E+11,1.38371E+12,9.54812E+12,8.92403E+12,3.23874E+12,2.66259E+12,6.88553E+12,40774363537,37019112718,6.95012E+12,6.88883E+12,8.21876E+11,1.11693E+12,1.56103E+12,1.28154E+13,0,0,2.82477E+12,8732863827,3376944291,16857732242,10575275548,0.71,0.96,5918076696,-216.49
215.49,-3.01E+22,2.99E+21,6E+21,4.18E+20,215493723.4,289.67,16.67,25.14,27.19,2.96E+15,3.73E+19,7.91E+18,2.84E+19,1.08E+21,4.91E+21,1.89E+20,2.01E+20,4.19E+16,1.2E+17,4.45E+18,1.64,1.64,15.11,-30.13,0.49,-6.3,18.71,0.71,1.45,1,1,1,0.75,1.19,1.32,1718.81,6.14,21.18,1.01,0.21,1.56,0,66.75,2.31638E+12,3.7886E+12,1.8708E+13,4.56848E+11,1.37643E+12,9.62248E+12,9.0855E+12,3.29727E+12,2.67868E+12,6.9438E+12,41185672932,37398588553,7.15881E+12,7.09773E+12,8.35088E+11,1.13857E+12,1.56728E+12,1.28508E+13,0,0,2.81344E+12,8806766660,3397354730,17165657099,10605411226,0.71,0.96,5935777089,-215.49
214.49,-3.01E+22,2.99E+21,6E+21,4.18E+20,214493723.4,289.5,16.5,24.98,27.04,2.98E+15,3.72E+19,7.66E+18,2.86E+19,1.08E+21,4.91E+21,1.89E+20,2.01E+20,4.21E+16,1.2E+17,4.45E+18,1.62,1.62,15.06,-30.12,0.49,-6.31,18.69,0.71,1.46,1,1,1,0.75,1.18,1.32,1611.55,5.76,21.12,1.01,0.21,1.56,0,65.03,2.34244E+12,3.8032E+12,1.88837E+13,4.65849E+11,1.37084E+12,9.66103E+12,9.22267E+12,3.34614E+12,2.6847E+12,6.97633E+12,41452746634,37651066832,7.40153E+12,7.34228E+12,8.4599E+11,1.15705E+12,1.57337E+12,1.2885E+13,0,0,2.79307E+12,8848028127,3404979310,17428056148,10634441795,0.71,0.97,5922875955,-214.49
213.49,-3.01E+22,2.99E+21,6E+21,4.18E+20,213493723.4,289.36,16.36,24.84,26.9,3E+15,3.71E+19,7.43E+18,2.88E+19,1.08E+21,4.91E+21,1.88E+20,2.01E+20,4.23E+16,1.2E+17,4.45E+18,1.6,1.6,15.01,-30.11,0.5,-6.32,18.66,0.71,1.46,1,1,1,0.75,1.18,1.32,1516.09,5.41,21.04,1,0.21,1.56,0,66.76,2.3588E+12,3.84351E+12,1.91271E+13,4.73716E+11,1.36662E+12,9.7474E+12,9.37972E+12,3.40116E+12,2.70386E+12,7.04353E+12,41897938010,38055962337,7.63763E+12,7.56938E+12,8.58648E+11,1.17793E+12,1.57925E+12,1.29173E+13,0,0,2.7766E+12,8933263709,3429289320,17728308596,10662056792,0.71,0.97,5950731741,-213.49
212.49,-3.01E+22,2.99E+21,6E+21,4.18E+20,212493723.4,289.22,16.22,24.7,26.76,3.02E+15,3.69E+19,7.19E+18,2.9E+19,1.08E+21,4.91E+21,1.88E+20,2.01E+20,4.25E+16,1.2E+17,4.45E+18,1.6,1.6,14.97,-30.1,0.5,-6.34,18.64,0.71,1.46,1,1,1,0.75,1.17,1.31,1418.25,5.07,20.97,1,0.21,1.56,0,68.48,2.38396E+12,3.87798E+12,1.93499E+13,4.83932E+11,1.36356E+12,9.82305E+12,9.52687E+12,3.45222E+12,2.71989E+12,7.10317E+12,42297207288,38420780713,7.92572E+12,7.87145E+12,8.70339E+11,1.19747E+12,1.58487E+12,1.29477E+13,0,0,2.76016E+12,9008896089,3449611323,18010341173,10687942032,0.71,0.98,5981746016,-212.49
211.49,-3.01E+22,2.99E+21,6E+21,4.18E+20,211493723.4,289.04,16.04,24.52,26.59,3.04E+15,3.68E+19,6.92E+18,2.92E+19,1.08E+21,4.91E+21,1.88E+20,2.01E+20,4.27E+16,1.2E+17,4.45E+18,1.59,1.59,14.94,-30.09,0.51,-6.35,18.61,0.71,1.47,1,1,1,0.75,1.17,1.31,1316.07,4.7,20.89,0.99,0.21,1.55,0,70.2,2.40664E+12,3.87968E+12,1.94744E+13,4.94225E+11,1.3616E+12,9.83719E+12,9.63721E+12,3.48962E+12,2.71872E+12,7.11847E+12,42454638976,38576509822,8.24057E+12,8.18526E+12,8.78612E+11,1.21229E+12,1.59019E+12,1.29756E+13,0,0,2.7348E+12,9028303315,3448136293,18223241679,10711780414,0.71,0.98,5960437294,-211.49
210.49,-3.01E+22,2.99E+21,6E+21,4.18E+20,210493723.4,288.91,15.91,24.39,26.46,3.05E+15,3.67E+19,6.69E+18,2.94E+19,1.08E+21,4.91E+21,1.87E+20,2.01E+20,4.28E+16,1.2E+17,4.45E+18,1.57,1.57,14.9,-30.08,0.51,-6.37,18.59,0.71,1.47,1,1,1,0.75,1.16,1.31,1228,4.39,20.81,0.99,0.21,1.55,0,63.77,2.42171E+12,3.91316E+12,1.96898E+13,5.03151E+11,1.35956E+12,9.91105E+12,9.77873E+12,3.53783E+12,2.7339E+12,7.17716E+12,42841587560,38929996067,8.53533E+12,8.47939E+12,8.89683E+11,1.23107E+12,1.59516E+12,1.30006E+13,0,0,2.71926E+12,9102733229,3467381693,18495112588,10733263889,0.71,0.98,5993132710,-210.49
209.49,-3.01E+22,2.99E+21,6E+21,4.18E+20,209493723.4,288.79,15.79,24.27,26.34,3.07E+15,3.65E+19,6.43E+18,2.97E+19,1.09E+21,4.91E+21,1.87E+20,2.02E+20,4.3E+16,1.2E+17,4.45E+18,1.57,1.57,14.88,-30.07,0.52,-6.38,18.56,0.71,1.47,1,1,1,0.75,1.16,1.31,1137.15,4.06,20.72,0.99,0.21,1.55,0,62.77,2.442E+12,3.94379E+12,1.98895E+13,5.14438E+11,1.35991E+12,9.97497E+12,9.91453E+12,3.58292E+12,2.74612E+12,7.22885E+12,43188956443,39246739593,8.90779E+12,8.85816E+12,9.00176E+11,1.24884E+12,1.59973E+12,1.30225E+13,0,0,2.70404E+12,9168300997,3482886090,18757158547,10752120832,0.71,0.99,6009921869,-209.49
208.96,-3.01E+22,2.99E+21,6E+21,4.18E+20,208957436.3,288.62,15.62,24.12,26.2,3.08E+15,3.64E+19,6.29E+18,2.98E+19,1.09E+21,4.91E+21,1.87E+20,2.02E+20,4.31E+16,1.2E+17,4.45E+18,1.56,1.56,14.87,-30.06,0.52,-6.39,18.55,0.71,1.47,1,1,1,0.75,1.16,1.31,1086.64,3.88,20.66,0.98,0.21,1.55,0,63.37,2.45073E+12,3.9093E+12,1.98494E+13,5.2037E+11,1.36069E+12,9.9121E+12,9.93731E+12,3.58883E+12,2.72588E+12,7.18622E+12,43001838256,39094106957,9.11306E+12,9.06091E+12,9.01249E+11,1.25198E+12,1.60205E+12,1.30332E+13,0,0,2.67852E+12,9114226489,3457219579,18803347214,10761382450,0.71,0.99,5970690898,-208.96
208.42,-3.01E+22,2.99E+21,6.01E+21,4.18E+20,208421149.1,288.5,15.5,24.02,26.1,3.09E+15,3.63E+19,6.19E+18,3E+19,1.09E+21,4.91E+21,1.86E+20,2.02E+20,4.31E+16,1.2E+17,4.45E+18,1.54,1.54,14.86,-30.06,0.52,-6.4,18.53,0.71,1.48,1,1,1,0.75,1.15,1.31,1051.3,3.75,20.61,0.98,0.21,1.54,0,63.97,2.45058E+12,3.91673E+12,1.99291E+13,5.24475E+11,1.36114E+12,9.91927E+12,1.00098E+13,3.61213E+12,2.72486E+12,7.19441E+12,43097249586,39182089221,9.2804E+12,9.21767E+12,9.06819E+11,1.26144E+12,1.60415E+12,1.30421E+13,0,0,2.66066E+12,9124618991,3455914801,18943332860,10769209803,0.71,0.99,5962691460,-208.42
208.04,-3.01E+22,2.99E+21,6.01E+21,4.18E+20,208041605.9,288.45,15.45,23.98,26.06,3.09E+15,3.62E+19,6.13E+18,3.01E+19,1.09E+21,4.91E+21,1.86E+20,2.02E+20,4.31E+16,1.2E+17,4.45E+18,1.53,1.53,14.86,-30.06,0.53,-6.41,18.53,0.71,1.48,1,1,1,0.75,1.15,1.3,1032.36,3.69,20.56,0.98,0.21,1.55,0,64.39,2.45505E+12,3.95094E+12,2.00675E+13,5.28568E+11,1.36169E+12,9.97407E+12,1.00934E+13,3.63986E+12,2.73777E+12,7.2363E+12,43362320091,39412956181,9.44166E+12,9.3801E+12,9.13675E+11,1.27218E+12,1.60562E+12,1.30484E+13,0,0,2.65459E+12,9177741302,3472294607,19103618748,10774749407,0.71,0.99,5973404365,-208.04
207.66,-3.01E+22,2.99E+21,6.01E+21,4.18E+20,207662062.8,288.39,15.39,23.93,26,3.1E+15,3.62E+19,6.07E+18,3.02E+19,1.09E+21,4.91E+21,1.86E+20,2.02E+20,4.32E+16,1.2E+17,4.45E+18,1.53,1.53,14.85,-30.05,0.53,-6.41,18.52,0.71,1.48,1,1,1,0.75,1.15,1.3,1011.14,3.61,20.52,0.98,0.21,1.55,0,64.81,2.46215E+12,3.97168E+12,2.01669E+13,5.33234E+11,1.36227E+12,1.00047E+13,1.01622E+13,3.66236E+12,2.74398E+12,7.2607E+12,43532193156,39562097309,9.6276E+12,9.56537E+12,9.19183E+11,1.28105E+12,1.60695E+12,1.30535E+13,0,0,2.64558E+12,9208695011,3480170081,19236020353,10779289906,0.71,0.99,5974959534,-207.66
207.28,-3.01E+22,2.99E+21,6.01E+21,4.18E+20,207282519.6,288.32,15.32,23.88,25.95,3.11E+15,3.61E+19,6E+18,3.04E+19,1.09E+21,4.91E+21,1.86E+20,2.02E+20,4.32E+16,1.2E+17,4.45E+18,1.53,1.53,14.85,-30.05,0.53,-6.42,18.51,0.71,1.48,1,1,1,0.75,1.15,1.3,989.11,3.53,20.48,0.98,0.21,1.55,0,65.23,2.46975E+12,3.98648E+12,2.0249E+13,5.38086E+11,1.36297E+12,1.00245E+13,1.02245E+13,3.68245E+12,2.74722E+12,7.27732E+12,43659631612,39674746309,9.82251E+12,9.76045E+12,9.24083E+11,1.28908E+12,1.60826E+12,1.30584E+13,0,0,2.63546E+12,9229770395,3484276580,19356004044,10783707399,0.71,0.99,5972277476,-207.28
206.72,-3.01E+22,2.99E+21,6.01E+21,4.18E+20,206718545.8,288.21,15.21,23.79,25.86,3.12E+15,3.6E+19,5.9E+18,3.05E+19,1.09E+21,4.91E+21,1.86E+20,2.02E+20,4.33E+16,1.2E+17,4.46E+18,1.52,1.52,14.84,-30.04,0.53,-6.43,18.49,0.71,1.48,1,1,1,0.75,1.15,1.3,956.43,3.42,20.42,0.97,0.21,1.55,0,64.36,2.4797E+12,4.00471E+12,2.03596E+13,5.45107E+11,1.36411E+12,1.00468E+13,1.03128E+13,3.71078E+12,2.74998E+12,7.2968E+12,43820694150,39817581093,1.01087E+13,1.00505E+13,9.30978E+11,1.30048E+12,1.61009E+12,1.30648E+13,0,0,2.62003E+12,9254478895,3487779530,19526642270,10789451681,0.71,1,5963985098,-206.72
206.15,-3.01E+22,2.99E+21,6.01E+21,4.18E+20,206154572.1,288.11,15.11,23.71,25.78,3.13E+15,3.59E+19,5.8E+18,3.07E+19,1.09E+21,4.91E+21,1.85E+20,2.02E+20,4.34E+16,1.2E+17,4.46E+18,1.52,1.52,14.83,-30.04,0.53,-6.44,18.48,0.71,1.48,1,1,1,0.75,1.14,1.3,924.44,3.3,20.35,0.97,0.2,1.56,0,62.04,2.48875E+12,4.02259E+12,2.04682E+13,5.52174E+11,1.36562E+12,1.00671E+13,1.04011E+13,3.73887E+12,2.75216E+12,7.31498E+12,43975226719,39954247273,1.04063E+13,1.03499E+13,9.37841E+11,1.31181E+12,1.61179E+12,1.30702E+13,0,0,2.60483E+12,9277530692,3490549794,19697244413,10794373066,0.71,1,5951739030,-206.15
205.59,-3.01E+22,2.99E+21,6.01E+21,4.18E+20,205590598.3,288.01,15.01,23.64,25.69,3.14E+15,3.57E+19,5.7E+18,3.09E+19,1.09E+21,4.91E+21,1.85E+20,2.02E+20,4.35E+16,1.2E+17,4.46E+18,1.51,1.51,14.83,-30.03,0.54,-6.45,18.46,0.71,1.48,1,1,1,0.75,1.14,1.3,893.52,3.19,20.29,0.97,0.2,1.56,0,62.67,2.49712E+12,4.0416E+12,2.05791E+13,5.59284E+11,1.36735E+12,1.00876E+13,1.04915E+13,3.76757E+12,2.7543E+12,7.33331E+12,44132189076,40092205970,1.07194E+13,1.06606E+13,9.44883E+11,1.32338E+12,1.61332E+12,1.30741E+13,0,0,2.59023E+12,9300779543,3493253562,19872159789,10798140335,0.71,1,5936244148,-205.59
204.59,-3.01E+22,2.99E+21,6.01E+21,4.18E+20,204590598.3,287.84,14.84,23.51,25.56,3.16E+15,3.55E+19,5.53E+18,3.13E+19,1.09E+21,4.91E+21,1.85E+20,2.02E+20,4.36E+16,1.2E+17,4.46E+18,1.5,1.5,14.83,-30.02,0.54,-6.47,18.44,0.71,1.48,1,1,1,0.75,1.56,1.3,840.15,3,20.17,0.96,0.2,1.56,0,63.78,2.51213E+12,4.071E+12,2.07617E+13,5.72226E+11,1.37062E+12,1.0114E+13,1.06476E+13,3.81669E+12,3.43185E+12,6.68219E+12,44373439043,40304065076,1.12944E+13,1.12542E+13,9.56953E+11,1.34335E+12,1.61576E+12,1.30789E+13,0,0,2.56475E+12,8474971846,4352593640,20174767723,10802961218,0.71,1,5870141073,-204.59
203.59,-3.01E+22,2.99E+21,6.01E+21,4.18E+20,203590598.3,287.7,14.7,23.39,25.43,3.18E+15,3.53E+19,5.36E+18,3.16E+19,1.09E+21,4.91E+21,1.85E+20,2.02E+20,4.37E+16,1.21E+17,4.46E+18,1.49,1.49,14.83,-30.02,0.55,-6.48,18.42,0.71,1.48,1,1,1,0.75,2.15,1.3,789.03,2.82,20.05,0.95,0.2,1.56,0,61.24,2.52618E+12,4.10927E+12,2.09536E+13,5.85739E+11,1.37492E+12,1.01541E+13,1.07996E+13,3.86367E+12,4.22143E+12,5.93263E+12,44654938947,40547310599,1.19323E+13,1.19039E+13,9.68587E+11,1.36261E+12,1.61781E+12,1.30807E+13,0,0,2.544E+12,7524314517,5354002972,20470080555,10805284442,0.71,1.01,5827519916,-203.59
202.59,-3.01E+22,2.99E+21,6.01E+21,4.18E+20,202590598.3,287.58,14.58,23.29,25.32,3.2E+15,3.51E+19,5.19E+18,3.2E+19,1.09E+21,4.91E+21,1.84E+20,2.02E+20,4.38E+16,1.21E+17,4.46E+18,1.49,1.49,14.83,-30.01,0.55,-6.5,18.39,0.71,1.48,1,1,1,0.75,2.13,1.29,738.77,2.64,19.93,0.95,0.2,1.57,0,62.13,2.53598E+12,4.13751E+12,2.11155E+13,5.98586E+11,1.37955E+12,1.01781E+13,1.09374E+13,3.90557E+12,4.21117E+12,5.96695E+12,44869137762,40733283482,1.25748E+13,1.25478E+13,9.78919E+11,1.38001E+12,1.61955E+12,1.30801E+13,0,0,2.5247E+12,7567833016,5341000297,20739137493,10805601319,0.71,1.01,5799130522,-202.59
201.59,-3.01E+22,2.99E+21,6.01E+21,4.18E+20,201590598.3,287.45,14.45,23.18,25.2,3.22E+15,3.49E+19,5.01E+18,3.24E+19,1.1E+21,4.91E+21,1.84E+20,2.02E+20,4.39E+16,1.21E+17,4.46E+18,1.48,1.48,14.84,-30,0.56,-6.52,18.37,0.71,1.48,1,1,1,0.75,2.11,1.29,690.04,2.46,19.81,0.94,0.2,1.57,0.01,63.02,2.54557E+12,4.15392E+12,2.12423E+13,6.11731E+11,1.38447E+12,1.01826E+13,1.10596E+13,3.94173E+12,4.19276E+12,5.98988E+12,45002586731,40850333001,1.32659E+13,1.32381E+13,9.87828E+11,1.39536E+12,1.6211E+12,1.30779E+13,0,0,2.50541E+12,7596923359,5317644724,20979158021,10804659408,0.71,1.01,5742417981,-201.59
200.59,-3.01E+22,2.99E+21,6.01E+21,4.18E+20,200590598.3,287.3,14.3,23.07,25.07,3.23E+15,3.47E+19,4.85E+18,3.28E+19,1.1E+21,4.91E+21,1.83E+20,2.02E+20,4.4E+16,1.21E+17,4.47E+18,1.47,1.47,14.85,-29.99,0.56,-6.54,18.34,0.71,1.48,1,1,1,0.75,2.09,1.29,644.8,2.3,19.7,0.94,0.2,1.57,0.01,63.78,2.55365E+12,4.14889E+12,2.1301E+13,6.24875E+11,1.38961E+12,1.01426E+13,1.11584E+13,3.96924E+12,4.15604E+12,5.98654E+12,44964115489,40816882008,1.3999E+13,1.39662E+13,9.94621E+11,1.40768E+12,1.62259E+12,1.30754E+13,0,0,2.48263E+12,7592688662,5271070259,21175063565,10803408882,0.71,1.01,5682970429,-200.59
200.14,-3.01E+22,2.99E+21,6.01E+21,4.18E+20,200135086.7,287.29,14.29,23.05,25.05,3.24E+15,3.46E+19,4.79E+18,3.3E+19,1.1E+21,4.91E+21,1.83E+20,2.02E+20,4.4E+16,1.21E+17,4.47E+18,1.47,1.47,14.86,-29.98,0.56,-6.55,18.33,0.71,1.48,1,1,1,0.75,2.08,1.29,630.29,2.25,19.64,0.94,0.2,1.58,0.01,64.29,2.55454E+12,4.19472E+12,2.14656E+13,6.30496E+11,1.39229E+12,1.02045E+13,1.1261E+13,4.00186E+12,4.17213E+12,6.03239E+12,45270727338,41077687381,1.43467E+13,1.42918E+13,1.00285E+12,1.42048E+12,1.62327E+12,1.30744E+13,0,0,2.48005E+12,7650834583,5291479873,21373862873,10802921681,0.71,1.01,5682586308,-200.14
199.79,-3.01E+22,2.99E+21,6.01E+21,4.18E+20,199787285.7,287.23,14.23,23,25,3.25E+15,3.45E+19,4.74E+18,3.31E+19,1.1E+21,4.91E+21,1.83E+20,2.02E+20,4.4E+16,1.21E+17,4.47E+18,1.46,1.46,14.87,-29.98,0.56,-6.56,18.32,0.71,1.48,1,1,1,0.75,2.07,1.29,616.9,2.2,19.6,0.93,0.2,1.58,0.01,59.99,2.55814E+12,4.18226E+12,2.14226E+13,6.35434E+11,1.39327E+12,1.01668E+13,1.12558E+13,3.99719E+12,4.14967E+12,6.01717E+12,45138272886,40957682273,1.46458E+13,1.45828E+13,1.00168E+12,1.41973E+12,1.62383E+12,1.30739E+13,0,0,2.47099E+12,7631529626,5262992787,21366952890,10802847786,0.71,1.01,5661615834,-199.79
